0.45,0,0.041666667,0
0.45,0,0.083333333,0
0.45,0,0.125,0.01
0.45,0,0.166666667,0.01
0.45,0,0.208333333,0.01
0.45,0,0.25,0.01
0.45,0,0.291666667,0.02
0.45,0,0.333333333,0.02
0.45,0,0.375,0.03
0.45,0,0.416666667,0.03
0.45,0,0.458333333,0.03
0.45,0,0.5,0.04
0.45,0,0.541666667,0.04
0.45,0,0.583333333,0.05
0.45,0,0.625,0.05
0.45,0,0.666666667,0.06
0.45,0,0.708333333,0.06
0.45,0,0.75,0.07
0.45,0,0.791666667,0.07
0.45,0,0.833333333,0.08
0.45,0,0.875,0.08
0.45,0,0.916666667,0.09
0.45,0,0.958333333,0.09
0.45,0,1,0.1
0.45,0.041666667,0.041666667,0
0.45,0.041666667,0.083333333,0
0.45,0.041666667,0.125,0
0.45,0.041666667,0.166666667,0.01
0.45,0.041666667,0.208333333,0.01
0.45,0.041666667,0.25,0.01
0.45,0.041666667,0.291666667,0.01
0.45,0.041666667,0.333333333,0.01
0.45,0.041666667,0.375,0.02
0.45,0.041666667,0.416666667,0.02
0.45,0.041666667,0.458333333,0.02
0.45,0.041666667,0.5,0.02
0.45,0.041666667,0.541666667,0.03
0.45,0.041666667,0.583333333,0.03
0.45,0.041666667,0.625,0.03
0.45,0.041666667,0.666666667,0.04
0.45,0.041666667,0.708333333,0.04
0.45,0.041666667,0.75,0.04
0.45,0.041666667,0.791666667,0.05
0.45,0.041666667,0.833333333,0.05
0.45,0.041666667,0.875,0.05
0.45,0.041666667,0.916666667,0.06
0.45,0.041666667,0.958333333,0.06
0.45,0.041666667,1,0.06
0.45,0.125,0.041666667,0
0.45,0.125,0.083333333,0
0.45,0.125,0.125,0
0.45,0.125,0.166666667,0
0.45,0.125,0.208333333,0
0.45,0.125,0.25,0
0.45,0.125,0.291666667,0
0.45,0.125,0.333333333,0.01
0.45,0.125,0.375,0.01
0.45,0.125,0.416666667,0.01
0.45,0.125,0.458333333,0.01
0.45,0.125,0.5,0.01
0.45,0.125,0.541666667,0.01
0.45,0.125,0.583333333,0.01
0.45,0.125,0.625,0.01
0.45,0.125,0.666666667,0.01
0.45,0.125,0.708333333,0.01
0.45,0.125,0.75,0.02
0.45,0.125,0.791666667,0.02
0.45,0.125,0.833333333,0.02
0.45,0.125,0.875,0.02
0.45,0.125,0.916666667,0.02
0.45,0.125,0.958333333,0.02
0.45,0.125,1,0.02
0.45,0.3125,0.041666667,0
0.45,0.3125,0.083333333,0
0.45,0.3125,0.125,0
0.45,0.3125,0.166666667,0
0.45,0.3125,0.208333333,0
0.45,0.3125,0.25,0
0.45,0.3125,0.291666667,0
0.45,0.3125,0.333333333,0
0.45,0.3125,0.375,0
0.45,0.3125,0.416666667,0
0.45,0.3125,0.458333333,0
0.45,0.3125,0.5,0
0.45,0.3125,0.541666667,0
0.45,0.3125,0.583333333,0
0.45,0.3125,0.625,0
0.45,0.3125,0.666666667,0
0.45,0.3125,0.708333333,0
0.45,0.3125,0.75,0
0.45,0.3125,0.791666667,0
0.45,0.3125,0.833333333,0
0.45,0.3125,0.875,0
0.45,0.3125,0.916666667,0
0.45,0.3125,0.958333333,0
0.45,0.3125,1,0
0.5,0,0.041666667,0
0.5,0,0.083333333,0.01
0.5,0,0.125,0.02
0.5,0,0.166666667,0.03
0.5,0,0.208333333,0.03
0.5,0,0.25,0.04
0.5,0,0.291666667,0.05
0.5,0,0.333333333,0.06
0.5,0,0.375,0.08
0.5,0,0.416666667,0.09
0.5,0,0.458333333,0.1
0.5,0,0.5,0.11
0.5,0,0.541666667,0.12
0.5,0,0.583333333,0.13
0.5,0,0.625,0.15
0.5,0,0.666666667,0.16
0.5,0,0.708333333,0.17
0.5,0,0.75,0.18
0.5,0,0.791666667,0.19
0.5,0,0.833333333,0.2
0.5,0,0.875,0.22
0.5,0,0.916666667,0.23
0.5,0,0.958333333,0.24
0.5,0,1,0.25
0.5,0.083333333,0.041666667,0
0.5,0.083333333,0.083333333,0
0.5,0.083333333,0.125,0.01
0.5,0.083333333,0.166666667,0.01
0.5,0.083333333,0.208333333,0.01
0.5,0.083333333,0.25,0.02
0.5,0.083333333,0.291666667,0.02
0.5,0.083333333,0.333333333,0.02
0.5,0.083333333,0.375,0.03
0.5,0.083333333,0.416666667,0.03
0.5,0.083333333,0.458333333,0.04
0.5,0.083333333,0.5,0.04
0.5,0.083333333,0.541666667,0.05
0.5,0.083333333,0.583333333,0.05
0.5,0.083333333,0.625,0.06
0.5,0.083333333,0.666666667,0.06
0.5,0.083333333,0.708333333,0.07
0.5,0.083333333,0.75,0.07
0.5,0.083333333,0.791666667,0.08
0.5,0.083333333,0.833333333,0.09
0.5,0.083333333,0.875,0.09
0.5,0.083333333,0.916666667,0.1
0.5,0.083333333,0.958333333,0.1
0.5,0.083333333,1,0.11
0.5,0.166666667,0.041666667,0
0.5,0.166666667,0.083333333,0
0.5,0.166666667,0.125,0
0.5,0.166666667,0.166666667,0
0.5,0.166666667,0.208333333,0
0.5,0.166666667,0.25,0.01
0.5,0.166666667,0.291666667,0.01
0.5,0.166666667,0.333333333,0.01
0.5,0.166666667,0.375,0.01
0.5,0.166666667,0.416666667,0.01
0.5,0.166666667,0.458333333,0.01
0.5,0.166666667,0.5,0.02
0.5,0.166666667,0.541666667,0.02
0.5,0.166666667,0.583333333,0.02
0.5,0.166666667,0.625,0.02
0.5,0.166666667,0.666666667,0.02
0.5,0.166666667,0.708333333,0.03
0.5,0.166666667,0.75,0.03
0.5,0.166666667,0.791666667,0.03
0.5,0.166666667,0.833333333,0.03
0.5,0.166666667,0.875,0.04
0.5,0.166666667,0.916666667,0.04
0.5,0.166666667,0.958333333,0.04
0.5,0.166666667,1,0.04
0.5,0.25,0.041666667,0
0.5,0.25,0.083333333,0
0.5,0.25,0.125,0
0.5,0.25,0.166666667,0
0.5,0.25,0.208333333,0
0.5,0.25,0.25,0
0.5,0.25,0.291666667,0
0.5,0.25,0.333333333,0
0.5,0.25,0.375,0
0.5,0.25,0.416666667,0
0.5,0.25,0.458333333,0.01
0.5,0.25,0.5,0.01
0.5,0.25,0.541666667,0.01
0.5,0.25,0.583333333,0.01
0.5,0.25,0.625,0.01
0.5,0.25,0.666666667,0.01
0.5,0.25,0.708333333,0.01
0.5,0.25,0.75,0.01
0.5,0.25,0.791666667,0.01
0.5,0.25,0.833333333,0.01
0.5,0.25,0.875,0.01
0.5,0.25,0.916666667,0.01
0.5,0.25,0.958333333,0.02
0.5,0.25,1,0.02
0.55,0,0.041666667,0.01
0.55,0,0.083333333,0.03
0.55,0,0.125,0.05
0.55,0,0.166666667,0.07
0.55,0,0.208333333,0.1
0.55,0,0.25,0.13
0.55,0,0.291666667,0.15
0.55,0,0.333333333,0.18
0.55,0,0.375,0.2
0.55,0,0.416666667,0.23
0.55,0,0.458333333,0.25
0.55,0,0.5,0.28
0.55,0,0.541666667,0.3
0.55,0,0.583333333,0.33
0.55,0,0.625,0.35
0.55,0,0.666666667,0.37
0.55,0,0.708333333,0.39
0.55,0,0.75,0.41
0.55,0,0.791666667,0.43
0.55,0,0.833333333,0.45
0.55,0,0.875,0.46
0.55,0,0.916666667,0.48
0.55,0,0.958333333,0.5
0.55,0,1,0.51
0.55,0.083333333,0.041666667,0
0.55,0.083333333,0.083333333,0.01
0.55,0.083333333,0.125,0.02
0.55,0.083333333,0.166666667,0.03
0.55,0.083333333,0.208333333,0.04
0.55,0.083333333,0.25,0.05
0.55,0.083333333,0.291666667,0.06
0.55,0.083333333,0.333333333,0.07
0.55,0.083333333,0.375,0.08
0.55,0.083333333,0.416666667,0.1
0.55,0.083333333,0.458333333,0.11
0.55,0.083333333,0.5,0.12
0.55,0.083333333,0.541666667,0.14
0.55,0.083333333,0.583333333,0.15
0.55,0.083333333,0.625,0.16
0.55,0.083333333,0.666666667,0.17
0.55,0.083333333,0.708333333,0.19
0.55,0.083333333,0.75,0.2
0.55,0.083333333,0.791666667,0.21
0.55,0.083333333,0.833333333,0.23
0.55,0.083333333,0.875,0.24
0.55,0.083333333,0.916666667,0.25
0.55,0.083333333,0.958333333,0.26
0.55,0.083333333,1,0.28
0.55,0.166666667,0.041666667,0
0.55,0.166666667,0.083333333,0
0.55,0.166666667,0.125,0.01
0.55,0.166666667,0.166666667,0.01
0.55,0.166666667,0.208333333,0.01
0.55,0.166666667,0.25,0.02
0.55,0.166666667,0.291666667,0.02
0.55,0.166666667,0.333333333,0.03
0.55,0.166666667,0.375,0.03
0.55,0.166666667,0.416666667,0.04
0.55,0.166666667,0.458333333,0.04
0.55,0.166666667,0.5,0.05
0.55,0.166666667,0.541666667,0.05
0.55,0.166666667,0.583333333,0.06
0.55,0.166666667,0.625,0.07
0.55,0.166666667,0.666666667,0.07
0.55,0.166666667,0.708333333,0.08
0.55,0.166666667,0.75,0.08
0.55,0.166666667,0.791666667,0.09
0.55,0.166666667,0.833333333,0.1
0.55,0.166666667,0.875,0.1
0.55,0.166666667,0.916666667,0.11
0.55,0.166666667,0.958333333,0.12
0.55,0.166666667,1,0.12
0.55,0.25,0.041666667,0
0.55,0.25,0.083333333,0
0.55,0.25,0.125,0
0.55,0.25,0.166666667,0
0.55,0.25,0.208333333,0.01
0.55,0.25,0.25,0.01
0.55,0.25,0.291666667,0.01
0.55,0.25,0.333333333,0.01
0.55,0.25,0.375,0.01
0.55,0.25,0.416666667,0.01
0.55,0.25,0.458333333,0.02
0.55,0.25,0.5,0.02
0.55,0.25,0.541666667,0.02
0.55,0.25,0.583333333,0.02
0.55,0.25,0.625,0.02
0.55,0.25,0.666666667,0.03
0.55,0.25,0.708333333,0.03
0.55,0.25,0.75,0.03
0.55,0.25,0.791666667,0.03
0.55,0.25,0.833333333,0.04
0.55,0.25,0.875,0.04
0.55,0.25,0.916666667,0.04
0.55,0.25,0.958333333,0.05
0.55,0.25,1,0.05
0.55,0.333333333,0.041666667,0
0.55,0.333333333,0.083333333,0
0.55,0.333333333,0.125,0
0.55,0.333333333,0.166666667,0
0.55,0.333333333,0.208333333,0
0.55,0.333333333,0.25,0
0.55,0.333333333,0.291666667,0
0.55,0.333333333,0.333333333,0
0.55,0.333333333,0.375,0
0.55,0.333333333,0.416666667,0.01
0.55,0.333333333,0.458333333,0.01
0.55,0.333333333,0.5,0.01
0.55,0.333333333,0.541666667,0.01
0.55,0.333333333,0.583333333,0.01
0.55,0.333333333,0.625,0.01
0.55,0.333333333,0.666666667,0.01
0.55,0.333333333,0.708333333,0.01
0.55,0.333333333,0.75,0.01
0.55,0.333333333,0.791666667,0.01
0.55,0.333333333,0.833333333,0.01
0.55,0.333333333,0.875,0.01
0.55,0.333333333,0.916666667,0.02
0.55,0.333333333,0.958333333,0.02
0.55,0.333333333,1,0.02
0.6,0,0.041666667,0.02
0.6,0,0.083333333,0.05
0.6,0,0.125,0.09
0.6,0,0.166666667,0.13
0.6,0,0.208333333,0.18
0.6,0,0.25,0.22
0.6,0,0.291666667,0.27
0.6,0,0.333333333,0.31
0.6,0,0.375,0.35
0.6,0,0.416666667,0.39
0.6,0,0.458333333,0.42
0.6,0,0.5,0.45
0.6,0,0.541666667,0.48
0.6,0,0.583333333,0.51
0.6,0,0.625,0.54
0.6,0,0.666666667,0.56
0.6,0,0.708333333,0.58
0.6,0,0.75,0.6
0.6,0,0.791666667,0.62
0.6,0,0.833333333,0.64
0.6,0,0.875,0.66
0.6,0,0.916666667,0.67
0.6,0,0.958333333,0.69
0.6,0,1,0.7
0.6,0.083333333,0.041666667,0.01
0.6,0.083333333,0.083333333,0.04
0.6,0.083333333,0.125,0.07
0.6,0.083333333,0.166666667,0.11
0.6,0.083333333,0.208333333,0.14
0.6,0.083333333,0.25,0.18
0.6,0.083333333,0.291666667,0.22
0.6,0.083333333,0.333333333,0.26
0.6,0.083333333,0.375,0.29
0.6,0.083333333,0.416666667,0.33
0.6,0.083333333,0.458333333,0.36
0.6,0.083333333,0.5,0.39
0.6,0.083333333,0.541666667,0.42
0.6,0.083333333,0.583333333,0.44
0.6,0.083333333,0.625,0.47
0.6,0.083333333,0.666666667,0.49
0.6,0.083333333,0.708333333,0.51
0.6,0.083333333,0.75,0.53
0.6,0.083333333,0.791666667,0.55
0.6,0.083333333,0.833333333,0.57
0.6,0.083333333,0.875,0.59
0.6,0.083333333,0.916666667,0.6
0.6,0.083333333,0.958333333,0.62
0.6,0.083333333,1,0.63
0.6,0.166666667,0.041666667,0.01
0.6,0.166666667,0.083333333,0.03
0.6,0.166666667,0.125,0.06
0.6,0.166666667,0.166666667,0.09
0.6,0.166666667,0.208333333,0.12
0.6,0.166666667,0.25,0.15
0.6,0.166666667,0.291666667,0.19
0.6,0.166666667,0.333333333,0.22
0.6,0.166666667,0.375,0.25
0.6,0.166666667,0.416666667,0.28
0.6,0.166666667,0.458333333,0.31
0.6,0.166666667,0.5,0.34
0.6,0.166666667,0.541666667,0.37
0.6,0.166666667,0.583333333,0.4
0.6,0.166666667,0.625,0.42
0.6,0.166666667,0.666666667,0.44
0.6,0.166666667,0.708333333,0.47
0.6,0.166666667,0.75,0.49
0.6,0.166666667,0.791666667,0.51
0.6,0.166666667,0.833333333,0.52
0.6,0.166666667,0.875,0.54
0.6,0.166666667,0.916666667,0.56
0.6,0.166666667,0.958333333,0.57
0.6,0.166666667,1,0.59
0.6,0.25,0.041666667,0.01
0.6,0.25,0.083333333,0.03
0.6,0.25,0.125,0.05
0.6,0.25,0.166666667,0.07
0.6,0.25,0.208333333,0.1
0.6,0.25,0.25,0.13
0.6,0.25,0.291666667,0.16
0.6,0.25,0.333333333,0.19
0.6,0.25,0.375,0.22
0.6,0.25,0.416666667,0.25
0.6,0.25,0.458333333,0.27
0.6,0.25,0.5,0.3
0.6,0.25,0.541666667,0.33
0.6,0.25,0.583333333,0.35
0.6,0.25,0.625,0.38
0.6,0.25,0.666666667,0.4
0.6,0.25,0.708333333,0.42
0.6,0.25,0.75,0.44
0.6,0.25,0.791666667,0.46
0.6,0.25,0.833333333,0.48
0.6,0.25,0.875,0.5
0.6,0.25,0.916666667,0.51
0.6,0.25,0.958333333,0.53
0.6,0.25,1,0.54
0.6,0.333333333,0.041666667,0.01
0.6,0.333333333,0.083333333,0.02
0.6,0.333333333,0.125,0.04
0.6,0.333333333,0.166666667,0.06
0.6,0.333333333,0.208333333,0.08
0.6,0.333333333,0.25,0.11
0.6,0.333333333,0.291666667,0.13
0.6,0.333333333,0.333333333,0.16
0.6,0.333333333,0.375,0.19
0.6,0.333333333,0.416666667,0.21
0.6,0.333333333,0.458333333,0.24
0.6,0.333333333,0.5,0.26
0.6,0.333333333,0.541666667,0.29
0.6,0.333333333,0.583333333,0.31
0.6,0.333333333,0.625,0.33
0.6,0.333333333,0.666666667,0.35
0.6,0.333333333,0.708333333,0.37
0.6,0.333333333,0.75,0.39
0.6,0.333333333,0.791666667,0.41
0.6,0.333333333,0.833333333,0.43
0.6,0.333333333,0.875,0.45
0.6,0.333333333,0.916666667,0.47
0.6,0.333333333,0.958333333,0.48
0.6,0.333333333,1,0.5
0.6,0.416666667,0.041666667,0.01
0.6,0.416666667,0.083333333,0.02
0.6,0.416666667,0.125,0.03
0.6,0.416666667,0.166666667,0.05
0.6,0.416666667,0.208333333,0.07
0.6,0.416666667,0.25,0.09
0.6,0.416666667,0.291666667,0.11
0.6,0.416666667,0.333333333,0.14
0.6,0.416666667,0.375,0.16
0.6,0.416666667,0.416666667,0.18
0.6,0.416666667,0.458333333,0.2
0.6,0.416666667,0.5,0.23
0.6,0.416666667,0.541666667,0.25
0.6,0.416666667,0.583333333,0.27
0.6,0.416666667,0.625,0.29
0.6,0.416666667,0.666666667,0.31
0.6,0.416666667,0.708333333,0.33
0.6,0.416666667,0.75,0.35
0.6,0.416666667,0.791666667,0.37
0.6,0.416666667,0.833333333,0.39
0.6,0.416666667,0.875,0.4
0.6,0.416666667,0.916666667,0.42
0.6,0.416666667,0.958333333,0.44
0.6,0.416666667,1,0.45
0.6,0.5,0.041666667,0
0.6,0.5,0.083333333,0.01
0.6,0.5,0.125,0.03
0.6,0.5,0.166666667,0.04
0.6,0.5,0.208333333,0.06
0.6,0.5,0.25,0.08
0.6,0.5,0.291666667,0.09
0.6,0.5,0.333333333,0.11
0.6,0.5,0.375,0.13
0.6,0.5,0.416666667,0.15
0.6,0.5,0.458333333,0.17
0.6,0.5,0.5,0.19
0.6,0.5,0.541666667,0.21
0.6,0.5,0.583333333,0.23
0.6,0.5,0.625,0.25
0.6,0.5,0.666666667,0.27
0.6,0.5,0.708333333,0.29
0.6,0.5,0.75,0.31
0.6,0.5,0.791666667,0.33
0.6,0.5,0.833333333,0.34
0.6,0.5,0.875,0.36
0.6,0.5,0.916666667,0.37
0.6,0.5,0.958333333,0.39
0.6,0.5,1,0.41
0.6,0.583333333,0.041666667,0
0.6,0.583333333,0.083333333,0.01
0.6,0.583333333,0.125,0.02
0.6,0.583333333,0.166666667,0.03
0.6,0.583333333,0.208333333,0.05
0.6,0.583333333,0.25,0.06
0.6,0.583333333,0.291666667,0.08
0.6,0.583333333,0.333333333,0.09
0.6,0.583333333,0.375,0.11
0.6,0.583333333,0.416666667,0.13
0.6,0.583333333,0.458333333,0.15
0.6,0.583333333,0.5,0.16
0.6,0.583333333,0.541666667,0.18
0.6,0.583333333,0.583333333,0.2
0.6,0.583333333,0.625,0.22
0.6,0.583333333,0.666666667,0.23
0.6,0.583333333,0.708333333,0.25
0.6,0.583333333,0.75,0.27
0.6,0.583333333,0.791666667,0.28
0.6,0.583333333,0.833333333,0.3
0.6,0.583333333,0.875,0.32
0.6,0.583333333,0.916666667,0.33
0.6,0.583333333,0.958333333,0.35
0.6,0.583333333,1,0.36
0.6,0.666666667,0.041666667,0
0.6,0.666666667,0.083333333,0.01
0.6,0.666666667,0.125,0.02
0.6,0.666666667,0.166666667,0.03
0.6,0.666666667,0.208333333,0.04
0.6,0.666666667,0.25,0.05
0.6,0.666666667,0.291666667,0.06
0.6,0.666666667,0.333333333,0.08
0.6,0.666666667,0.375,0.09
0.6,0.666666667,0.416666667,0.11
0.6,0.666666667,0.458333333,0.12
0.6,0.666666667,0.5,0.14
0.6,0.666666667,0.541666667,0.15
0.6,0.666666667,0.583333333,0.17
0.6,0.666666667,0.625,0.19
0.6,0.666666667,0.666666667,0.2
0.6,0.666666667,0.708333333,0.22
0.6,0.666666667,0.75,0.23
0.6,0.666666667,0.791666667,0.25
0.6,0.666666667,0.833333333,0.26
0.6,0.666666667,0.875,0.28
0.6,0.666666667,0.916666667,0.29
0.6,0.666666667,0.958333333,0.3
0.6,0.666666667,1,0.32
0.6,0.75,0.041666667,0
0.6,0.75,0.083333333,0.01
0.6,0.75,0.125,0.01
0.6,0.75,0.166666667,0.02
0.6,0.75,0.208333333,0.03
0.6,0.75,0.25,0.04
0.6,0.75,0.291666667,0.05
0.6,0.75,0.333333333,0.06
0.6,0.75,0.375,0.08
0.6,0.75,0.416666667,0.09
0.6,0.75,0.458333333,0.1
0.6,0.75,0.5,0.12
0.6,0.75,0.541666667,0.13
0.6,0.75,0.583333333,0.14
0.6,0.75,0.625,0.16
0.6,0.75,0.666666667,0.17
0.6,0.75,0.708333333,0.19
0.6,0.75,0.75,0.2
0.6,0.75,0.791666667,0.21
0.6,0.75,0.833333333,0.23
0.6,0.75,0.875,0.24
0.6,0.75,0.916666667,0.25
0.6,0.75,0.958333333,0.27
0.6,0.75,1,0.28
0.6,0.833333333,0.041666667,0
0.6,0.833333333,0.083333333,0.01
0.6,0.833333333,0.125,0.01
0.6,0.833333333,0.166666667,0.02
0.6,0.833333333,0.208333333,0.03
0.6,0.833333333,0.25,0.03
0.6,0.833333333,0.291666667,0.04
0.6,0.833333333,0.333333333,0.05
0.6,0.833333333,0.375,0.06
0.6,0.833333333,0.416666667,0.07
0.6,0.833333333,0.458333333,0.09
0.6,0.833333333,0.5,0.1
0.6,0.833333333,0.541666667,0.11
0.6,0.833333333,0.583333333,0.12
0.6,0.833333333,0.625,0.13
0.6,0.833333333,0.666666667,0.14
0.6,0.833333333,0.708333333,0.16
0.6,0.833333333,0.75,0.17
0.6,0.833333333,0.791666667,0.18
0.6,0.833333333,0.833333333,0.19
0.6,0.833333333,0.875,0.21
0.6,0.833333333,0.916666667,0.22
0.6,0.833333333,0.958333333,0.23
0.6,0.833333333,1,0.24
0.6,0.916666667,0.041666667,0
0.6,0.916666667,0.083333333,0.01
0.6,0.916666667,0.125,0.01
0.6,0.916666667,0.166666667,0.01
0.6,0.916666667,0.208333333,0.02
0.6,0.916666667,0.25,0.03
0.6,0.916666667,0.291666667,0.04
0.6,0.916666667,0.333333333,0.04
0.6,0.916666667,0.375,0.05
0.6,0.916666667,0.416666667,0.06
0.6,0.916666667,0.458333333,0.07
0.6,0.916666667,0.5,0.08
0.6,0.916666667,0.541666667,0.09
0.6,0.916666667,0.583333333,0.1
0.6,0.916666667,0.625,0.11
0.6,0.916666667,0.666666667,0.12
0.6,0.916666667,0.708333333,0.13
0.6,0.916666667,0.75,0.14
0.6,0.916666667,0.791666667,0.15
0.6,0.916666667,0.833333333,0.16
0.6,0.916666667,0.875,0.17
0.6,0.916666667,0.916666667,0.19
0.6,0.916666667,0.958333333,0.2
0.6,0.916666667,1,0.21
0.6,1,0.041666667,0
0.6,1,0.083333333,0
0.6,1,0.125,0.01
0.6,1,0.166666667,0.01
0.6,1,0.208333333,0.02
0.6,1,0.25,0.02
0.6,1,0.291666667,0.03
0.6,1,0.333333333,0.04
0.6,1,0.375,0.04
0.6,1,0.416666667,0.05
0.6,1,0.458333333,0.06
0.6,1,0.5,0.07
0.6,1,0.541666667,0.08
0.6,1,0.583333333,0.08
0.6,1,0.625,0.09
0.6,1,0.666666667,0.1
0.6,1,0.708333333,0.11
0.6,1,0.75,0.12
0.6,1,0.791666667,0.13
0.6,1,0.833333333,0.14
0.6,1,0.875,0.15
0.6,1,0.916666667,0.16
0.6,1,0.958333333,0.17
0.6,1,1,0.18
0.65,0,0.041666667,0.03
0.65,0,0.083333333,0.08
0.65,0,0.125,0.14
0.65,0,0.166666667,0.2
0.65,0,0.208333333,0.26
0.65,0,0.25,0.32
0.65,0,0.291666667,0.38
0.65,0,0.333333333,0.43
0.65,0,0.375,0.48
0.65,0,0.416666667,0.52
0.65,0,0.458333333,0.56
0.65,0,0.5,0.59
0.65,0,0.541666667,0.63
0.65,0,0.583333333,0.65
0.65,0,0.625,0.68
0.65,0,0.666666667,0.7
